cmm_id,bio,comments
103477,1,Found in biological fluids
80410,1,Found in biological fluids
44431,1,Found in biological fluids
38438,1,A GIT biomarker
155629,0,An alkaloid found in Chinese goldthread
165789,0,An alkaloid
39077,1,A biomarker for calcium metabolism
52284,1,A biomarker for calcium metabolism
93765,1,A biomarker for calcium metabolism
115832,0,Found in green vegitables
98126,0,Found in green vegitables
65438,0,Found in green vegitables
58625,0,Found in green vegitables
58919,0,Herbal extract
62094,0,Herbal extract
119503,0,A cardiac glycoside and a flavonoid
114986,0,A cardiac glycoside and a flavonoid
109574,0,A cardiac glycoside and a flavonoid
142856,0,A cardiac glycoside and a flavonoid
141396,0,A cardiac glycoside and a flavonoid
57833,0,A cardiac glycoside and a flavonoid
124296,0,A medicinal plant extract
162138,1,A derivative of the nucleoside adenosine
152142,1,core component o f DNA
16199,0,Plant extract
133689,0,Plant extract
126132,0,An alkaloid
167810,0,Prodrug for prostaglandine
167672,0,Prodrug for prostaglandine
158888,0,Plant extract
108801,1,A metabolite in the cytoplasm
102942,0,Amedicinal plant extract
128492,0,Coriander component
64529,0,Coriander component
79422,0,Coriander component
69717,0,Coriander component
132293,0,Coriander component
155408,0,A tannin
70337,0,A tannin
27801,1,Human metabolite
152445,0,
15938,o,Flavonoids derivative
15890,0,Flavonoids derivative
15908,0,Flavonoids derivative
15881,0,Flavonoids derivative
15889,0,Flavonoids derivative
15882,0,Flavonoids derivative
31930,0,Flavonoids derivative
152733,0,Flavonoids derivative
52975,0,Cardiac glycoside
154598,0,A phytptoxin
161053,0,An alkaloid
154614,0,An alkaloid
155498,0,An alkaloid
153776,0,An alkaloid
158952,0,A sesquiterpene lactone
101619,0,A sesquiterpene lactone
179427,0,A sesquiterpene lactone
42713,0,A sesquiterpene lactone
81875,0,A sesquiterpene lactone
158415,0,A sesquiterpene lactone
159728,0,Plant metabolite
153837,0,Plant metabolite
165322,0,Plant metabolite
161283,0,Plant metabolite
66700,0,Synthetic steroid
39584,1,Natural hormone
155281,1,Natural hormone
154454,1,Natural hormone
155659,0,
26568,1,Natural hormone
140652,1,Natural hormone
39507,1,Natural hormone
39515,1,Natural hormone
41150,1,Natural hormone
154422,1,Natural hormone
164466,1,Natural hormone
39513,1,Natural hormone
39525,1,Natural hormone
152104,1,Natural hormone
162362,1,Natural hormone
118171,1,Natural hormone
133469,1,Natural hormone
53269,1,Hormone metabolite
153534,0,A pant glycoside
12591,0,A pant glycoside
11792,0,A pant glycoside
11791,0,A pant glycoside
12966,0,A pant glycoside
80585,0,A pant glycoside
13773,0,A pant glycoside
161190,0,Flavonoid deriavative
162567,0,Plant alkaloid
172269,0,Plant alkaloid
162281,0,Plant alkaloid
156994,0,Human metabolite
173383,0,Human metabolite
26998,1,Fatty acid like structure
150302,1,Fatty acid like structure
124525,0,Flavonoid derivative
180302,0,Flavonoid derivative
152543,0,Marine metabolite
151786,0,Marine metabolite
101515,0,A  sesquiterpene lactone
151815,0,A  sesquiterpene lactone
150614,0,Steroid drug
165755,0,An alkaloid
130610,0,An alkaloid
45118,0,An alkaloid
82505,0,An alkaloid
100339,0,An alkaloid
150631,0,Terpine glycoside
161467,0,Flavonoid dervative
151009,0,Flavonoid dervative
124528,0,Flavonoid dervative
152745,0,Flavonoid dervative
162442,0,Flavonoid dervative
156249,0,Flavonoid dervative
140824,0,Flavonoid dervative
69673,0,Flavonoid dervative
84842,0,Flavonoid dervative
166295,0,Flavonoid dervative
171609,0,Flavonoid dervative
159340,0,Flavonoid dervative
157237,0,Flavonoid dervative
153290,0,Flavonoid dervative
155111,0,Flavonoid dervative
161643,0,Flavonoid dervative
158274,0,Flavonoid dervative
79190,0,Flavonoid dervative
12594,0,Flavonoid dervative
12581,0,Flavonoid dervative
152261,0,Flavonoid dervative
12596,0,Flavonoid dervative
49778,0,Flavonoid dervative
166306,0,inhibitor of arachidonic acid biosynthesis
162197,0,inhibitor of arachidonic acid biosynthesis
171893,0,inhibitor of arachidonic acid biosynthesis
169634,0,inhibitor of arachidonic acid biosynthesis
170871,0,inhibitor of arachidonic acid biosynthesis
1260,1,cyclic lysophosphatidic acid
76984,1,cyclic lysophosphatidic acid
164388,1,cyclic lysophosphatidic acid
1258,1,cyclic lysophosphatidic acid
139165,1,cyclic lysophosphatidic acid
53561,1,cyclic lysophosphatidic acid
1259,1,cyclic lysophosphatidic acid
142308,1,cyclic lysophosphatidic acid
140287,1,cyclic lysophosphatidic acid
159793,0,cyclic lysophosphatidic acid
36836,0,
161544,0,A selective antagonist for the adenosine A1 receptor
17685,1,Glycolipid
16308,0,Plant extract
170864,1,Glycolipid
174237,1,Glycolipid
56364,1,Glycolipid
12958,1,Glycolipid
137911,1,Glycolipid
166110,1,Glycolipid
82278,1,Glycolipid
104773,1,Natural metabolite
166519,1,Natural metabolite
160729,0,A chemical
18280,1,A membrane lipid
159269,1,Human metabolite
14577,0,A glycoside
159248,0,
26332,1,Fatty acid derivative
166464,0,
40427,1,Fatty acid derivative
155542,0,A drug
154981,0,A drug
154342,0,A drug
160472,0,A phenanthridine derivative
153094,0,A phenanthridine derivative
156974,0,An alkaloid
120142,0,Plant product
81160,0,Plant product
52196,0,Plant product
12461,1,Located ion the cell membrane
59814,1,Located ion the cell membrane
112983,0,In green vegitables
178791,0,Cyp45 2B6 inhibitor
503,0,Vit A analogue
504,0,Vit A analogue
57749,0,Plant Eextract
72379,0,Plant Eextract
137222,0,Plant Eextract
152385,0,An antifungal drug
153259,0,A potassium-channel opening vasodilator 
16787,0,Isoflavonoid
134307,0,A flavonoid derivative
145872,0,A flavonoid glycoside
97343,0,A flavonoid glycoside
180522,0,A flavonoid glycoside
180537,0,A flavonoid glycoside
180552,0,A flavonoid glycoside
180534,0,A flavonoid glycoside
180535,0,A flavonoid glycoside
160736,0,A flavonoid glycoside
11966,0,A flavonoid glycoside
153422,0,
153354,0,
98991,0,A drug
154109,0,A natural product
16296,0,A natural product
16548,0,Flavonoid derivative
16889,0,Flavonoid derivative
12038,0,Flavonoid derivative
16554,0,Flavonoid derivative
16290,0,Flavonoid derivative
12511,0,Flavonoid derivative
162068,0,Flavonoid derivative
25864,0,Flavonoid derivative
32469,1,Human metabolite
118183,1,Human metabolite
150378,0,A chemical
34127,1,Human metabolite
150125,0,A pplant product
149967,0,A plant product
151705,0,A salt
887,0,Plant product
47591,0,Plant product
43121,0,Plant product
16508,0,Plant product
64665,0,Plant product
88376,0,Plant product
158764,0,Plant product
107479,0,Plant product
149095,0,Plant product
38671,0,Plant product
162548,0,Plant product
125032,0,Plant product
