cmm_id,bio,comments
165984,0,
96617,0,
32032,0,
31634,0,
100622,0,
32033,0,
122950,0,
92594,0,
64065,0,
48987,0,
87381,0,
110157,0,
31637,1,
31675,1,
31680,1,
180104,0,
94357,0,
81223,0,
129213,0,
32034,1,
31664,1,
32035,0,
44939,0,
31326,1,
32036,1,
120239,1,
69231,0,
32037,0,
32038,0,
124655,0,
110586,0,
26762,0,
65875,0,
167262,0,
66487,0,
31671,0,
32039,0,
32040,0,
32041,0,
165982,0,
75477,0,
31628,0,
32042,0,
59231,0,
61954,0,
27506,0,
26683,0,
151825,0,
100811,0,
32043,0,
31641,1,
150177,0,
28531,0,
31676,1,
28648,1,
126829,0,
61620,0,
165331,0,
83726,0,
169056,0,
31646,1,
136391,0,
31640,1,
26579,1,
31647,1,
26761,1,
26678,1,
28649,1,
26583,1,
31650,1,
34039,1,
27192,1,
28530,1,
26682,1,
26668,,
26759,1,
26674,1,
26669,1,
26660,1,
26675,1,
26664,1,
26679,1,
28650,1,
32044,1,
105980,1,
31652,1,
31644,1,
50622,0,
156285,0,
111052,1,
48082,1,
152989,0,
171490,1,
46190,1,
98953,1,
173586,0,
100492,0,
167367,0,
151858,0,
141477,0,
122648,0,
67160,0,
1035,0,
31679,0,
155369,0,
161743,0,
75962,0,
151777,0,
49972,0,
152023,0,
133099,0,
71068,0,
31605,1,
133734,0,
48058,0,
95707,0,
32045,1,
31614,1,
152235,1,
32046,0,
180279,0,
118482,1,
154046,0,
153959,0,
79037,0,
118542,0,
86755,0,
31624,1,
32047,1,
166007,0,
152945,0,
31621,1,
31584,0,
43377,0,
52251,1,
32048,1,
150632,0,
84704,1,
55059,0,
132429,0,
28001,0,
120950,0,
75740,1,
168563,1,
72435,0,
143333,0,
161236,0,
61680,0,
152606,0,
140085,0,
165063,0,
165119,0,
93359,0,
165090,0,
127437,0,
101509,0,
107760,0,
162206,1,
110179,0,
160021,0,
51925,0,
32049,0,
31625,1,
31597,0,
32050,0,
32051,1,
165192,0,
166333,0,
155427,1,
32052,0,
129508,0,
120340,0,
66459,0,
55722,0,
148007,1,
31561,0,
117954,0,
147613,0,
39182,0,
161778,0,
177092,0,
174335,0,
114159,0,
111390,0,
158557,0,
32053,0,
31618,1,
159457,0,
131494,0,
72898,0,
90900,0,
165138,0,
165912,1,
119536,0,
94131,0,
26662,1,
108013,0,
150558,0,
150732,0,
67562,1,
83760,0,
25314,1,
155859,0,
76762,0,
50382,0,
161115,0,
153625,0,
162577,0,
165795,0,
86196,0,
165822,0,
159802,0,
89981,0,
160099,0,
162914,0,
33639,0,
88425,0,
73971,1,
12630,0,
79661,0,
157653,0,
108971,0,
166166,1,
167060,0,
173593,0,
178833,0,
151151,1,
158539,0,
167895,0,
156798,1,
155387,1,
103848,1,
74346,0,
140647,0,
84192,0,
43265,,
27634,1,
15800,0,
131071,0,
42651,0,
11609,0,
11613,0,
71684,0,
130462,0,
52286,1,
114192,1,
165164,1,
118893,0,
151153,0,
102783,0,
162853,0,
16535,0,
16600,0,
16849,0,
166380,0,
16537,0,
150376,0,
27635,1,
32677,1,
55129,1,
160383,1,
163288,0,
151860,0,
152608,0,
171064,0,
96035,0,
12401,0,
164274,0,
12383,0,
152625,0,
81073,1,
167755,0,
161297,0,
159475,0,
162329,0,
166654,0,
154079,1,
59869,0,
122505,0,
16517,0,
141639,0,
106543,0,
113082,0,
153346,0,
53642,0,
152553,0,
165507,0,
173696,0,
39179,0,
162175,0,
120308,0,
156802,0,
17519,0,
165168,0,
120080,0,
105595,0,
165042,0,
165151,0,
162740,0,
139587,0,
165122,0,
158138,1,
27636,1,
150584,0,
166323,0,
98642,0,
114014,0,
61825,0,
166177,0,
166662,0,
125304,0,
32054,0,
32055,0,
131156,0,
165245,0,
151802,0,
166341,0,
159320,0,
10929,0,
51186,0,
157507,0,
72675,0,
152530,0,
151578,0,
87754,0,
102334,0,
173544,1,
52320,0,
155140,0,
158674,0,
140943,0,
173543,1,
174832,1,
174998,1,
178937,1,
163010,0,
88388,0,
179466,0,
174407,0,
46391,0,
141247,0,
160956,0,
152058,0,
63695,0,
152964,0,
152972,0,
93370,0,
167644,0,
93191,0,
150947,0,
155717,0,
178368,1,
176338,1,
159214,1,
153039,1,
132566,0,
160444,0,
124811,0,
171420,1,
153327,0,
150837,0,
172506,1,
178574,1,
178191,1,
177447,1,
172376,1,
143697,1,
166888,1,
97307,0,
64990,0,
160772,1,
26924,0,
26925,0,
26884,1,
103038,1,
94328,1,
151352,1,
152735,0,
150134,0,
157003,0,
157633,0,
179326,0,
57005,0,
158021,0,
122067,0,
179912,0,
180100,0,
25207,0,
17692,0,
158795,0,
179820,0,
180012,0,
102489,0,
165544,0,
166309,0,
90671,0,
168065,0,
159641,0,
150957,0,
139937,0,
161628,0,
154796,0,
161775,0,
180375,0,
48575,0,
156903,0,
17111,0,
17020,0,
150393,0,
180347,0,
180308,0,
155678,0,
149969,0,
160384,0,
153388,0,
17429,0,
161493,0,
151093,0,
159148,0,
161169,0,
831,0,
1026,0,
34141,0,
157202,0,
67925,0,
106551,0,
146126,0,
133357,0,
90291,0,
15580,0,
15520,0,
15588,0,
153724,0,
25806,1,
161073,0,
46274,0,
15222,0,
151386,0,
159299,0,
155783,0,
154120,0,
165021,0,
11884,0,
71906,0,
12773,0,
16498,0,
17485,0,
12762,0,
12770,0,
12715,0,
12287,0,
12315,0,
12752,0,
12516,0,
137933,0,
132998,0,
165793,0,
153415,0,
